"filename", "language", "Markdown", "Makefile", "C", "JSON", "Ruby", "YAML", "Python", "CMake", "comment", "blank", "total"
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/auto/stylize_as_junit.py", "Python", 0, 0, 0, 0, 0, 0, 115, 0, 18, 28, 161
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/auto/stylize_as_junit.rb", "Ruby", 0, 0, 0, 0, 182, 0, 0, 0, 27, 45, 254
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/auto/test_file_filter.rb", "Ruby", 0, 0, 0, 0, 16, 0, 0, 0, 6, 7, 29
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/auto/type_sanitizer.rb", "Ruby", 0, 0, 0, 0, 5, 0, 0, 0, 7, 2, 14
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/auto/unity_test_summary.py", "Python", 0, 0, 0, 0, 0, 0, 108, 0, 12, 20, 140
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/auto/unity_test_summary.rb", "Ruby", 0, 0, 0, 0, 96, 0, 0, 0, 17, 28, 141
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/auto/yaml_helper.rb", "Ruby", 0, 0, 0, 0, 14, 0, 0, 0, 6, 4, 24
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/docs/CODE_OF_CONDUCT.md", "Markdown", 100, 0, 0, 0, 0, 0, 0, 0, 0, 39, 139
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/docs/CONTRIBUTING.md", "Markdown", 149, 0, 0, 0, 0, 0, 0, 0, 0, 90, 239
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/docs/MesonGeneratorRunner.md", "Markdown", 10, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/docs/ThrowTheSwitchCodingStandard.md", "Markdown", 140, 0, 0, 0, 0, 0, 0, 0, 0, 47, 187
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/docs/UnityAssertionsReference.md", "Markdown", 559, 0, 0, 0, 0, 0, 0, 0, 0, 302, 861
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/docs/UnityChangeLog.md", "Markdown", 65, 0, 0, 0, 0, 0, 0, 0, 0, 29, 94
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/docs/UnityConfigurationGuide.md", "Markdown", 468, 0, 0, 0, 0, 0, 0, 0, 0, 187, 655
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/docs/UnityGettingStartedGuide.md", "Markdown", 178, 0, 0, 0, 0, 0, 0, 0, 0, 65, 243
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/docs/UnityHelperScriptsGuide.md", "Markdown", 391, 0, 0, 0, 0, 0, 0, 0, 0, 143, 534
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/docs/UnityKnownIssues.md", "Markdown", 9, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_1/makefile", "Makefile", 0, 55, 0, 0, 0, 0, 0, 0, 8, 11, 74
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_1/src/ProductionCode.c", "C", 0, 0, 16, 0, 0, 0, 0, 0, 10, 6, 32
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_1/src/ProductionCode.h", "C", 0, 0, 2, 0, 0, 0, 0, 0, 6, 3, 11
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_1/src/ProductionCode2.c", "C", 0, 0, 7, 0, 0, 0, 0, 0, 8, 4, 19
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_1/src/ProductionCode2.h", "C", 0, 0, 1, 0, 0, 0, 0, 0, 6, 3, 10
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_1/test/TestProductionCode.c", "C", 0, 0, 37, 0, 0, 0, 0, 0, 20, 13, 70
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_1/test/TestProductionCode2.c", "C", 0, 0, 20, 0, 0, 0, 0, 0, 10, 9, 39
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_1/test/test_runners/TestProductionCode2_Runner.c", "C", 0, 0, 39, 0, 0, 0, 0, 0, 6, 9, 54
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_1/test/test_runners/TestProductionCode_Runner.c", "C", 0, 0, 43, 0, 0, 0, 0, 0, 6, 9, 58
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_2/makefile", "Makefile", 0, 55, 0, 0, 0, 0, 0, 0, 8, 10, 73
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_2/src/ProductionCode.c", "C", 0, 0, 16, 0, 0, 0, 0, 0, 10, 6, 32
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_2/src/ProductionCode.h", "C", 0, 0, 2, 0, 0, 0, 0, 0, 6, 3, 11
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_2/src/ProductionCode2.c", "C", 0, 0, 7, 0, 0, 0, 0, 0, 8, 4, 19
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_2/src/ProductionCode2.h", "C", 0, 0, 1, 0, 0, 0, 0, 0, 6, 3, 10
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_2/test/TestProductionCode.c", "C", 0, 0, 39, 0, 0, 0, 0, 0, 20, 13, 72
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_2/test/TestProductionCode2.c", "C", 0, 0, 22, 0, 0, 0, 0, 0, 10, 9, 41
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_2/test/test_runners/TestProductionCode2_Runner.c", "C", 0, 0, 8, 0, 0, 0, 0, 0, 6, 2, 16
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_2/test/test_runners/TestProductionCode_Runner.c", "C", 0, 0, 10, 0, 0, 0, 0, 0, 6, 2, 18
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_2/test/test_runners/all_tests.c", "C", 0, 0, 10, 0, 0, 0, 0, 0, 6, 4, 20
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_3/helper/UnityHelper.c", "C", 0, 0, 9, 0, 0, 0, 0, 0, 6, 3, 18
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_3/helper/UnityHelper.h", "C", 0, 0, 7, 0, 0, 0, 0, 0, 6, 7, 20
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_3/rakefile.rb", "Ruby", 0, 0, 0, 0, 29, 0, 0, 0, 7, 10, 46
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_3/rakefile_helper.rb", "Ruby", 0, 0, 0, 0, 197, 0, 0, 0, 19, 40, 256
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_3/src/ProductionCode.c", "C", 0, 0, 16, 0, 0, 0, 0, 0, 10, 6, 32
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_3/src/ProductionCode.h", "C", 0, 0, 2, 0, 0, 0, 0, 0, 6, 3, 11
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_3/src/ProductionCode2.c", "C", 0, 0, 7, 0, 0, 0, 0, 0, 8, 4, 19
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_3/src/ProductionCode2.h", "C", 0, 0, 1, 0, 0, 0, 0, 0, 6, 3, 10
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_3/target_gcc_32.yml", "YAML", 0, 0, 0, 0, 0, 46, 0, 0, 7, 2, 55
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/examples/example_3/test/TestProductionCode.c", "C", 0, 0, 37, 0, 0, 0, 0, 0, 20, 13, 70
